Age,G,GS,MP,FG,FGA,FG%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,3P,3PA,3P%,2P,2PA,2P%,eFG%,career_ft_pct,prev_ft_pct,career_seasons,target,height_in,weight_lb,ast_to_tov,pts_per_fga,threep_rate,reb_per_min,stocks_per_min,scoring_load,Pos_C,Pos_PF,Pos_PG,Pos_SF,Pos_SG
37.0,70.0,0.0,22.7,3.6,8.4,0.426,0.4,2.6,3.0,4.2,1.0,0.3,2.2,2.0,10.5,1.3,3.7,0.345,2.3,4.7,0.489,0.502,0.8333333333333333,0.851,12,0,78,205.0,1.909090909090909,1.25,0.44047619047619047,0.13215859030837004,0.05726872246696035,0.37004405286343617,False,False,False,False,True
38.0,58.0,0.0,19.6,3.4,7.5,0.453,0.4,2.1,2.5,3.1,1.1,0.2,1.7,1.7,9.6,1.2,3.1,0.391,2.2,4.4,0.496,0.533,0.8275862068965516,0.721,13,1,78,205.0,1.823529411764706,1.28,0.41333333333333333,0.12755102040816327,0.0663265306122449,0.3826530612244898,False,False,False,False,True
39.0,69.0,0.0,18.7,2.5,6.4,0.39,0.4,1.9,2.3,2.7,1.2,0.2,1.4,1.7,7.5,1.3,3.3,0.392,1.2,3.1,0.387,0.491,0.8280701754385964,0.813,14,1,78,205.0,1.9285714285714288,1.171875,0.5156249999999999,0.1229946524064171,0.0748663101604278,0.34224598930481287,False,False,False,False,True
40.0,65.0,0.0,20.0,3.1,7.1,0.434,0.3,1.9,2.2,2.5,0.7,0.2,1.6,1.9,8.9,1.0,3.0,0.333,2.1,4.2,0.506,0.503,0.825938566552901,0.804,15,1,78,205.0,1.5625,1.2535211267605635,0.4225352112676057,0.11000000000000001,0.045,0.355,False,False,False,False,True
23.0,80.0,60.0,26.1,1.6,3.5,0.46,1.5,4.4,6.0,0.3,0.4,5.0,0.8,3.2,3.7,0.0,0.0,0.0,1.6,3.5,0.462,0.46,0.0,0.0,0,0,91,200.0,0.37499999999999994,1.0571428571428572,0.0,0.22988505747126436,0.20689655172413793,0.13409961685823754,True,False,False,False,False
23.0,56.0,47.0,29.4,4.9,11.4,0.428,1.3,2.3,3.6,2.3,0.9,0.3,2.1,2.1,12.6,0.8,2.7,0.313,4.1,8.8,0.463,0.465,0.0,0.0,0,1,77,200.0,1.0952380952380951,1.1052631578947367,0.2368421052631579,0.12244897959183675,0.04081632653061225,0.38775510204081637,False,False,False,False,True
24.0,73.0,2.0,12.5,2.1,4.6,0.463,0.4,1.0,1.4,1.0,0.5,0.2,0.9,1.3,5.4,0.2,0.8,0.273,1.9,3.8,0.5,0.485,0.769230769230769,0.764,1,0,77,200.0,1.1111111111111112,1.173913043478261,0.1739130434782609,0.11199999999999999,0.055999999999999994,0.368,False,False,False,False,True
25.0,35.0,0.0,9.0,1.6,3.6,0.456,0.3,1.3,1.5,0.7,0.4,0.1,0.7,0.6,4.5,0.4,0.7,0.52,1.3,2.9,0.44,0.508,0.7435897435897435,0.734,2,0,77,200.0,1.0,1.25,0.19444444444444442,0.16666666666666666,0.05555555555555555,0.4,False,False,False,False,True
29.0,7.0,1.0,27.6,7.3,14.6,0.5,1.1,1.9,3.0,3.6,1.6,0.4,2.3,0.9,20.1,2.7,4.6,0.594,4.6,10.0,0.457,0.593,0.7307692307692308,0.727,3,1,77,200.0,1.565217391304348,1.3767123287671235,0.3150684931506849,0.10869565217391304,0.07246376811594203,0.5289855072463767,False,False,False,False,True
30.0,29.0,0.0,13.3,2.6,5.8,0.45,0.4,1.1,1.6,0.9,0.3,0.1,0.7,1.1,6.6,0.5,1.9,0.278,2.1,4.0,0.53,0.494,0.788235294117647,0.87,4,0,77,200.0,1.2857142857142858,1.1379310344827587,0.3275862068965517,0.12030075187969924,0.03007518796992481,0.43609022556390975,False,False,False,False,True
24.0,82.0,75.0,30.7,4.3,8.1,0.53,2.5,4.9,7.4,1.7,0.8,1.1,2.0,3.2,11.9,0.0,0.0,0.0,4.3,8.0,0.53,0.53,0.0,0.0,0,0,83,255.0,0.85,1.4691358024691359,0.0,0.241042345276873,0.061889250814332254,0.26384364820846906,True,False,False,False,False
25.0,69.0,69.0,35.8,5.5,9.4,0.581,3.0,6.3,9.3,2.4,1.0,1.6,2.0,3.7,14.6,0.0,0.0,0.0,5.5,9.4,0.582,0.581,0.7391304347826086,0.733,1,0,83,255.0,1.2,1.553191489361702,0.0,0.2597765363128492,0.07262569832402235,0.2625698324022347,True,False,False,False,False
26.0,81.0,81.0,31.9,4.5,8.5,0.527,1.9,5.1,7.0,2.5,0.9,1.7,1.8,3.3,11.7,0.0,0.1,0.429,4.5,8.4,0.528,0.529,0.7100000000000001,0.67,2,0,83,255.0,1.3888888888888888,1.3764705882352941,0.011764705882352941,0.219435736677116,0.08150470219435738,0.2664576802507837,True,False,False,False,False
27.0,65.0,65.0,36.5,5.5,11.4,0.482,1.8,7.1,8.9,3.1,1.0,1.9,1.9,3.1,14.6,0.0,0.2,0.083,5.5,11.2,0.489,0.483,0.7205882352941178,0.748,3,0,83,255.0,1.6315789473684212,1.280701754385965,0.017543859649122806,0.24383561643835616,0.07945205479452054,0.31232876712328766,True,False,False,False,False
28.0,80.0,80.0,35.0,5.4,10.9,0.494,2.3,5.5,7.8,4.0,1.0,1.7,2.0,3.2,14.1,0.0,0.2,0.071,5.4,10.7,0.501,0.494,0.7243243243243244,0.748,4,1,83,255.0,2.0,1.2935779816513762,0.01834862385321101,0.22285714285714286,0.07714285714285715,0.31142857142857144,True,False,False,False,False
29.0,59.0,59.0,33.4,5.7,12.1,0.473,1.4,5.8,7.2,3.6,1.0,1.3,1.9,2.5,14.6,0.0,0.2,0.182,5.7,11.9,0.477,0.474,0.7466666666666666,0.848,5,1,83,255.0,1.8947368421052633,1.2066115702479339,0.01652892561983471,0.2155688622754491,0.0688622754491018,0.36227544910179643,True,False,False,False,False
30.0,81.0,81.0,33.2,6.5,13.2,0.494,1.4,6.4,7.8,3.8,0.9,1.6,2.2,2.6,17.4,0.0,0.2,0.176,6.5,13.0,0.5,0.496,0.7481203007518796,0.768,6,1,83,255.0,1.727272727272727,1.3181818181818181,0.015151515151515154,0.23493975903614456,0.0753012048192771,0.3975903614457831,True,False,False,False,False
31.0,52.0,52.0,34.4,6.3,13.6,0.464,1.1,5.8,7.0,3.8,1.0,1.3,2.3,2.7,16.6,0.0,0.1,0.667,6.3,13.5,0.463,0.465,0.7562500000000001,0.795,7,1,83,255.0,1.6521739130434783,1.2205882352941178,0.007352941176470589,0.20348837209302326,0.06686046511627906,0.3953488372093023,True,False,False,False,False
32.0,74.0,74.0,34.2,7.2,15.7,0.459,0.8,5.5,6.3,4.6,0.9,1.3,2.2,2.3,19.5,1.4,3.6,0.388,5.8,12.1,0.48,0.503,0.76566757493188,0.829,8,1,83,255.0,2.0909090909090904,1.2420382165605095,0.22929936305732485,0.18421052631578946,0.06432748538011696,0.45906432748538006,True,False,False,False,False
33.0,73.0,73.0,33.0,5.9,14.2,0.42,1.1,7.0,8.1,4.2,0.7,1.4,2.7,2.5,17.2,1.5,4.4,0.341,4.5,9.8,0.456,0.473,0.7742718446601943,0.837,9,1,83,255.0,1.5555555555555556,1.2112676056338028,0.3098591549295775,0.24545454545454545,0.06363636363636363,0.4303030303030303,True,False,False,False,False
34.0,79.0,72.0,30.8,4.9,11.0,0.448,1.0,6.9,7.9,4.4,1.1,1.1,2.0,2.7,13.6,1.3,3.5,0.363,3.7,7.6,0.487,0.505,0.7794759825327512,0.834,10,1,83,255.0,2.2,1.2363636363636363,0.3181818181818182,0.2564935064935065,0.07142857142857144,0.35714285714285715,True,False,False,False,False
35.0,44.0,43.0,26.4,2.7,6.3,0.427,0.7,5.5,6.3,3.3,0.8,0.9,1.3,2.8,7.5,1.3,3.4,0.385,1.4,3.0,0.473,0.529,0.7775510204081633,0.759,11,0,83,255.0,2.5384615384615383,1.1904761904761905,0.5396825396825397,0.23863636363636365,0.0643939393939394,0.23863636363636365,True,False,False,False,False
36.0,52.0,42.0,19.1,1.7,3.7,0.454,0.7,3.4,4.1,2.1,0.5,1.1,1.0,2.2,5.0,1.0,2.3,0.41,0.7,1.4,0.528,0.582,0.7764471057884231,0.735,12,0,83,255.0,2.1,1.3513513513513513,0.6216216216216215,0.21465968586387432,0.08376963350785341,0.19371727748691098,True,False,False,False,False
26.0,80.0,77.0,20.2,2.0,4.4,0.462,1.5,2.7,4.1,1.0,0.4,0.6,1.7,3.0,5.1,0.0,0.0,0.0,2.0,4.4,0.464,0.462,0.0,0.0,0,0,82,225.0,0.5882352941176471,1.159090909090909,0.0,0.20297029702970296,0.04950495049504951,0.21782178217821785,False,True,False,False,False
27.0,78.0,71.0,19.6,1.9,4.1,0.463,1.2,2.8,4.0,1.2,0.5,0.7,1.6,2.8,5.1,0.0,0.0,0.0,1.9,4.1,0.466,0.463,0.7142857142857146,0.69,1,0,82,225.0,0.7499999999999999,1.2439024390243902,0.0,0.2040816326530612,0.06122448979591836,0.2091836734693877,False,True,False,False,False
28.0,69.0,43.0,19.3,2.3,5.1,0.458,1.4,3.0,4.4,1.7,0.5,0.5,1.7,3.1,6.0,0.0,0.1,0.0,2.3,5.1,0.463,0.458,0.7096774193548387,0.74,2,0,82,225.0,1.0,1.1764705882352942,0.019607843137254905,0.22797927461139897,0.05181347150259067,0.26424870466321243,False,True,False,False,False
29.0,68.0,9.0,14.9,1.6,3.6,0.451,0.9,2.1,3.1,1.2,0.5,0.3,1.1,2.4,4.4,0.0,0.0,0.0,1.6,3.6,0.455,0.451,0.7000000000000001,0.68,3,0,82,225.0,1.0909090909090908,1.2222222222222223,0.0,0.2080536912751678,0.053691275167785234,0.24161073825503357,False,True,False,False,False
30.0,78.0,0.0,10.8,1.3,2.8,0.465,0.8,1.4,2.2,0.5,0.2,0.1,0.7,2.0,3.6,0.0,0.1,0.0,1.3,2.7,0.474,0.465,0.6865671641791045,0.661,4,0,82,225.0,0.7142857142857143,1.2857142857142858,0.03571428571428572,0.20370370370370372,0.02777777777777778,0.25925925925925924,False,True,False,False,False
31.0,81.0,71.0,15.3,1.8,3.8,0.464,1.2,2.1,3.3,0.8,0.3,0.3,1.0,2.0,4.5,0.0,0.0,0.0,1.8,3.8,0.467,0.464,0.6829268292682925,0.672,5,1,82,225.0,0.8,1.1842105263157896,0.0,0.2156862745098039,0.0392156862745098,0.2483660130718954,False,True,False,False,False
26.0,48.0,35.0,29.4,4.9,10.6,0.467,2.5,5.0,7.5,1.2,0.7,0.6,1.9,2.9,13.2,0.1,0.5,0.217,4.8,10.1,0.478,0.471,0.0,0.0,0,1,82,270.0,0.631578947368421,1.2452830188679245,0.04716981132075472,0.25510204081632654,0.044217687074829926,0.36054421768707484,True,False,False,False,False
27.0,39.0,0.0,12.7,1.5,4.2,0.366,1.2,2.1,3.3,0.4,0.3,0.2,0.8,1.8,4.8,0.0,0.0,0.0,1.5,4.2,0.368,0.366,0.8000000000000002,0.802,1,1,82,270.0,0.5,1.1428571428571428,0.0,0.25984251968503935,0.03937007874015748,0.33070866141732286,True,False,False,False,False
28.0,77.0,0.0,13.5,2.0,4.5,0.438,1.1,1.8,2.9,0.5,0.3,0.4,0.8,1.8,5.5,0.0,0.0,1.0,2.0,4.5,0.437,0.44,0.8032786885245903,0.825,2,1,82,270.0,0.625,1.2222222222222223,0.0,0.21481481481481482,0.05185185185185185,0.3333333333333333,True,False,False,False,False
29.0,22.0,13.0,27.2,3.2,7.8,0.415,2.0,3.7,5.7,0.8,0.5,0.3,1.1,2.0,9.4,0.0,0.0,0.0,3.2,7.7,0.418,0.415,0.8000000000000002,0.765,3,1,82,270.0,0.7272727272727273,1.2051282051282053,0.0,0.20955882352941177,0.029411764705882356,0.2867647058823529,False,True,False,False,False
30.0,81.0,23.0,24.4,4.2,9.0,0.465,2.3,2.7,5.0,1.0,0.4,0.2,1.6,2.1,12.0,0.0,0.0,0.0,4.2,9.0,0.466,0.465,0.7948717948717949,0.79,4,1,82,270.0,0.625,1.3333333333333333,0.0,0.20491803278688525,0.024590163934426236,0.36885245901639346,True,False,False,False,False
31.0,64.0,10.0,16.0,2.7,5.8,0.472,1.3,2.0,3.4,0.7,0.2,0.1,1.0,2.0,6.5,0.0,0.0,0.5,2.7,5.7,0.471,0.473,0.80625,0.828,5,1,82,270.0,0.7,1.120689655172414,0.0,0.2125,0.018750000000000003,0.3625,True,False,False,False,False
32.0,56.0,25.0,18.3,2.8,6.9,0.41,1.1,2.3,3.4,1.0,0.4,0.1,1.2,1.6,7.3,0.0,0.0,0.0,2.8,6.9,0.411,0.41,0.8034682080924855,0.805,6,1,82,270.0,0.8333333333333334,1.0579710144927534,0.0,0.18579234972677594,0.0273224043715847,0.3770491803278689,False,True,False,False,False
26.0,80.0,14.0,25.4,4.2,7.5,0.561,1.9,6.0,7.9,0.9,0.5,1.1,1.0,2.4,10.2,0.0,0.1,0.25,4.2,7.5,0.563,0.561,0.6190476190476191,0.68,3,0,83,240.0,0.9,1.3599999999999999,0.013333333333333334,0.31102362204724415,0.06299212598425198,0.29527559055118113,True,False,False,False,False
27.0,66.0,66.0,32.0,6.5,11.7,0.555,2.8,7.2,10.0,0.9,0.7,1.5,1.4,2.2,15.4,0.0,0.0,0.0,6.5,11.6,0.557,0.555,0.6888888888888887,0.725,4,0,83,240.0,0.6428571428571429,1.3162393162393164,0.0,0.3125,0.06875,0.365625,True,False,False,False,False
28.0,61.0,61.0,30.8,4.8,9.3,0.521,2.1,6.4,8.5,1.2,0.7,1.6,1.6,2.1,11.1,0.0,0.0,0.0,4.8,9.2,0.524,0.521,0.6746987951807228,0.649,5,0,83,240.0,0.7499999999999999,1.193548387096774,0.0,0.275974025974026,0.07467532467532467,0.30194805194805197,True,False,False,False,False
29.0,81.0,80.0,32.8,5.6,10.4,0.542,2.5,7.0,9.5,1.7,0.5,1.5,1.6,2.5,13.2,0.0,0.0,1.0,5.6,10.4,0.541,0.542,0.669811320754717,0.652,6,0,83,240.0,1.0625,1.2692307692307692,0.0,0.28963414634146345,0.06097560975609757,0.3170731707317074,True,False,False,False,False
30.0,82.0,82.0,29.9,5.4,9.5,0.566,2.2,6.5,8.7,1.2,0.6,1.3,1.2,2.3,12.2,0.0,0.0,0.0,5.4,9.4,0.569,0.566,0.6716417910447761,0.686,7,0,83,240.0,1.0,1.2842105263157895,0.0,0.2909698996655518,0.06354515050167224,0.3177257525083612,True,False,False,False,False
31.0,75.0,74.0,30.1,5.8,10.2,0.567,3.0,6.9,9.9,1.4,0.6,1.3,1.6,2.6,13.5,0.0,0.0,0.0,5.8,10.2,0.567,0.567,0.6774193548387096,0.703,8,0,83,240.0,0.8749999999999999,1.323529411764706,0.0,0.3289036544850498,0.06312292358803986,0.33887043189368765,True,False,False,False,False
32.0,82.0,82.0,31.2,4.8,8.2,0.579,2.9,7.5,10.4,1.5,0.5,0.7,1.5,2.6,10.8,0.0,0.0,0.0,4.8,8.2,0.58,0.579,0.6775956284153004,0.705,9,0,83,240.0,1.0,1.3170731707317076,0.0,0.33333333333333337,0.038461538461538464,0.26282051282051283,True,False,False,False,False
33.0,82.0,82.0,25.3,3.5,6.8,0.518,2.2,5.4,7.6,1.8,0.5,0.7,1.2,2.1,8.4,0.0,0.0,0.0,3.5,6.8,0.518,0.518,0.6782178217821782,0.648,10,0,83,240.0,1.5,1.2352941176470589,0.0,0.30039525691699603,0.04743083003952569,0.26877470355731226,True,False,False,False,False
34.0,47.0,43.0,16.0,2.1,4.0,0.532,1.4,4.1,5.6,1.4,0.1,0.5,1.1,2.0,5.0,0.0,0.0,0.0,2.1,4.0,0.532,0.532,0.6756756756756757,0.675,11,0,83,240.0,1.2727272727272725,1.25,0.0,0.35,0.0375,0.25,True,False,False,False,False
22.0,42.0,23.0,21.0,3.3,7.5,0.442,0.2,1.5,1.7,2.1,0.9,0.0,1.4,1.7,8.9,1.2,3.1,0.397,2.1,4.4,0.473,0.524,0.6666666666666664,0.778,1,1,77,220.0,1.5000000000000002,1.1866666666666668,0.41333333333333333,0.08095238095238096,0.04285714285714286,0.35714285714285715,False,False,False,False,True
23.0,66.0,1.0,17.0,2.3,5.7,0.406,0.2,1.2,1.4,1.3,0.6,0.1,0.9,1.2,7.1,0.9,2.4,0.38,1.4,3.3,0.425,0.485,0.8000000000000003,0.769,2,1,77,220.0,1.4444444444444444,1.2456140350877192,0.42105263157894735,0.08235294117647059,0.041176470588235294,0.33529411764705885,False,False,False,False,True
24.0,80.0,69.0,24.5,3.8,8.6,0.437,0.2,1.7,1.9,1.2,0.5,0.1,1.0,1.8,10.5,1.7,4.1,0.414,2.1,4.6,0.458,0.534,0.8181818181818181,0.835,3,1,77,220.0,1.2,1.2209302325581395,0.4767441860465116,0.07755102040816327,0.024489795918367346,0.3510204081632653,False,False,False,False,True
25.0,66.0,55.0,29.8,4.3,10.4,0.417,0.3,2.3,2.6,1.5,0.7,0.1,1.0,1.7,11.8,1.6,4.3,0.377,2.7,6.1,0.445,0.495,0.7959183673469388,0.784,4,1,77,220.0,1.5,1.1346153846153846,0.41346153846153844,0.087248322147651,0.026845637583892613,0.348993288590604,False,False,False,False,True
26.0,73.0,27.0,25.8,3.3,8.4,0.395,0.2,1.7,1.9,2.0,0.6,0.1,1.1,1.9,9.6,1.1,3.0,0.357,2.2,5.3,0.416,0.46,0.7826086956521741,0.783,5,1,77,220.0,1.8181818181818181,1.1428571428571428,0.35714285714285715,0.07364341085271317,0.02713178294573643,0.32558139534883723,False,False,False,False,True
27.0,80.0,25.0,25.2,4.2,8.7,0.485,0.2,2.6,2.8,2.2,0.6,0.1,1.2,1.6,11.4,1.6,3.7,0.43,2.6,5.0,0.525,0.576,0.793478260869565,0.839,6,1,77,220.0,1.8333333333333335,1.310344827586207,0.4252873563218391,0.1111111111111111,0.027777777777777776,0.34523809523809523,False,False,False,True,False
28.0,62.0,9.0,22.4,3.2,7.6,0.423,0.4,2.1,2.5,1.5,0.5,0.0,1.0,1.4,9.2,1.4,3.7,0.374,1.8,3.9,0.471,0.515,0.8055555555555555,0.847,7,1,77,220.0,1.5,1.2105263157894737,0.48684210526315796,0.11160714285714286,0.022321428571428572,0.3392857142857143,False,False,False,False,True
29.0,68.0,7.0,24.6,3.6,9.3,0.386,0.1,1.6,1.7,1.9,0.5,0.0,1.2,1.3,10.2,1.3,4.4,0.306,2.3,5.0,0.456,0.457,0.814516129032258,0.848,8,1,77,220.0,1.5833333333333333,1.096774193548387,0.4731182795698925,0.06910569105691056,0.02032520325203252,0.3780487804878049,False,False,False,False,True
30.0,74.0,0.0,24.0,3.6,8.3,0.429,0.2,2.2,2.4,2.0,0.6,0.1,0.9,1.2,10.5,1.4,3.8,0.36,2.2,4.5,0.488,0.512,0.8194444444444445,0.833,9,1,77,220.0,2.2222222222222223,1.2650602409638554,0.45783132530120474,0.09999999999999999,0.029166666666666664,0.3458333333333334,False,False,False,False,True
31.0,80.0,2.0,24.3,4.2,9.6,0.441,0.3,1.6,1.9,1.9,0.8,0.2,1.2,1.1,12.1,1.9,4.9,0.377,2.4,4.6,0.509,0.539,0.8263473053892215,0.893,10,1,77,220.0,1.5833333333333333,1.2604166666666667,0.5104166666666667,0.07818930041152262,0.0411522633744856,0.3950617283950617,False,False,False,False,True
32.0,79.0,1.0,23.0,3.6,8.7,0.413,0.2,2.3,2.5,1.7,0.4,0.1,0.9,1.5,10.5,1.9,5.0,0.372,1.7,3.7,0.468,0.52,0.8395721925133691,0.908,11,1,77,220.0,1.8888888888888888,1.2068965517241381,0.574712643678161,0.10869565217391304,0.021739130434782608,0.3782608695652174,False,False,False,False,True
33.0,57.0,0.0,15.5,2.2,5.5,0.392,0.1,1.6,1.7,1.2,0.2,0.0,0.3,0.8,6.3,1.2,3.1,0.376,1.0,2.4,0.412,0.498,0.8423645320197043,0.903,12,1,77,220.0,4.0,1.1454545454545455,0.5636363636363636,0.10967741935483871,0.012903225806451613,0.3548387096774194,False,False,False,False,True
23.0,10.0,4.0,25.3,2.7,6.9,0.391,2.3,4.7,7.0,1.0,0.9,1.2,0.7,1.6,6.7,0.5,3.2,0.156,2.2,3.7,0.595,0.428,0.0,0.0,0,1,80,215.0,1.4285714285714286,0.9710144927536232,0.463768115942029,0.2766798418972332,0.08300395256916997,0.2727272727272727,False,False,False,True,False
22.0,81.0,2.0,17.1,2.2,5.5,0.4,0.4,1.3,1.6,2.2,1.1,0.2,1.5,2.1,5.9,0.3,1.1,0.314,1.9,4.4,0.421,0.431,0.0,0.0,0,1,74,200.0,1.4666666666666668,1.0727272727272728,0.2,0.0935672514619883,0.07602339181286549,0.3216374269005848,False,False,True,False,False
23.0,81.0,2.0,14.1,1.4,3.5,0.402,0.4,1.2,1.6,1.9,0.8,0.2,1.0,1.8,4.6,0.3,0.7,0.356,1.2,2.8,0.414,0.439,0.7500000000000001,0.756,1,0,74,200.0,1.9,1.3142857142857143,0.19999999999999998,0.11347517730496455,0.07092198581560284,0.24822695035460993,False,False,True,False,False
24.0,58.0,29.0,25.8,3.8,8.1,0.468,0.4,1.9,2.3,3.8,0.9,0.2,2.1,2.8,10.0,0.4,1.1,0.349,3.4,7.0,0.486,0.491,0.7500000000000001,0.742,2,1,74,200.0,1.8095238095238093,1.234567901234568,0.1358024691358025,0.08914728682170542,0.04263565891472868,0.313953488372093,False,False,True,False,False
25.0,45.0,1.0,11.2,1.9,4.4,0.429,0.2,0.6,0.8,1.3,0.5,0.1,0.9,1.6,4.9,0.1,0.6,0.172,1.8,3.7,0.473,0.441,0.7704918032786884,0.803,3,1,74,200.0,1.4444444444444444,1.1136363636363635,0.13636363636363635,0.07142857142857144,0.053571428571428575,0.3928571428571429,False,False,True,False,False
26.0,36.0,3.0,15.8,2.4,5.3,0.45,0.1,1.1,1.3,1.7,0.4,0.4,1.0,1.8,6.6,1.1,2.8,0.392,1.3,2.5,0.517,0.555,0.7837837837837838,0.8,4,1,74,200.0,1.7,1.2452830188679245,0.5283018867924528,0.08227848101265822,0.05063291139240506,0.3354430379746835,False,False,True,False,False
28.0,22.0,0.0,11.1,1.8,3.3,0.534,0.1,0.9,1.0,1.2,0.5,0.1,0.9,1.4,5.0,0.3,1.1,0.292,1.5,2.2,0.653,0.582,0.7717391304347826,0.611,6,1,74,200.0,1.3333333333333333,1.5151515151515151,0.33333333333333337,0.0900900900900901,0.05405405405405406,0.2972972972972973,False,False,True,False,False
29.0,3.0,0.0,7.3,0.0,0.7,0.0,0.0,0.3,0.3,1.0,0.3,0.0,0.7,1.3,2.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.7809523809523808,0.828,7,1,74,200.0,1.4285714285714286,2.857142857142857,0.0,0.0410958904109589,0.0410958904109589,0.0958904109589041,False,False,True,False,False
22.0,63.0,38.0,30.1,6.0,12.3,0.482,2.1,4.2,6.3,1.5,1.0,2.1,2.1,3.4,14.8,0.0,0.2,0.143,5.9,12.1,0.488,0.483,0.0,0.0,0,0,83,220.0,0.7142857142857143,1.203252032520325,0.016260162601626015,0.20930232558139533,0.10299003322259136,0.40863787375415284,True,False,False,False,False
23.0,63.0,58.0,31.8,4.9,11.9,0.412,3.2,4.2,7.4,1.8,1.1,3.7,2.1,3.2,12.1,0.0,0.0,0.0,4.9,11.8,0.413,0.412,0.6904761904761906,0.693,1,0,83,220.0,0.8571428571428571,1.0168067226890756,0.0,0.23270440251572327,0.15094339622641512,0.37421383647798745,True,False,False,False,False
24.0,46.0,0.0,20.5,3.0,5.7,0.521,2.2,3.3,5.5,0.3,0.6,1.6,0.8,2.8,7.2,0.0,0.0,0.0,3.0,5.7,0.521,0.521,0.6543209876543209,0.611,2,0,83,220.0,0.37499999999999994,1.263157894736842,0.0,0.2682926829268293,0.10731707317073172,0.2780487804878049,True,False,False,False,False
25.0,59.0,11.0,26.2,3.8,8.0,0.48,2.9,4.9,7.8,0.8,0.7,2.0,1.2,3.5,10.2,0.0,0.0,0.5,3.8,7.9,0.48,0.481,0.6310679611650485,0.553,3,0,83,220.0,0.6666666666666667,1.275,0.0,0.29770992366412213,0.10305343511450382,0.3053435114503817,True,False,False,False,False
26.0,63.0,63.0,33.8,4.8,9.2,0.524,3.1,8.4,11.5,0.8,1.0,2.2,1.0,3.3,12.0,0.0,0.1,0.125,4.8,9.1,0.53,0.525,0.6428571428571428,0.67,4,0,83,220.0,0.8,1.3043478260869565,0.010869565217391306,0.34023668639053256,0.09467455621301776,0.27218934911242604,True,False,False,False,False
27.0,29.0,29.0,34.7,4.5,10.0,0.448,3.1,8.0,11.1,1.1,1.2,1.7,1.4,3.7,11.1,0.0,0.0,0.0,4.5,10.0,0.45,0.448,0.6477272727272727,0.667,5,0,83,220.0,0.7857142857142858,1.1099999999999999,0.0,0.3198847262247838,0.08357348703170028,0.2881844380403458,True,False,False,False,False
28.0,29.0,9.0,21.2,3.2,7.8,0.41,2.6,4.6,7.2,1.6,0.7,1.4,0.9,2.4,7.6,0.1,0.2,0.4,3.1,7.7,0.41,0.414,0.6428571428571429,0.626,6,0,83,220.0,1.777777777777778,0.9743589743589743,0.025641025641025644,0.339622641509434,0.0990566037735849,0.3679245283018868,True,False,False,False,False
29.0,72.0,72.0,30.0,3.6,7.6,0.477,2.9,7.2,10.1,1.8,1.2,2.6,1.4,3.3,8.6,0.0,0.0,0.0,3.6,7.6,0.479,0.477,0.6431718061674008,0.66,7,0,83,220.0,1.2857142857142858,1.131578947368421,0.0,0.33666666666666667,0.12666666666666665,0.2533333333333333,True,False,False,False,False
30.0,66.0,66.0,30.5,4.2,9.1,0.465,2.0,8.0,10.0,2.3,0.9,3.0,1.6,2.7,10.3,0.0,0.1,0.0,4.2,9.0,0.468,0.465,0.6504065040650406,0.721,8,0,83,220.0,1.4374999999999998,1.131868131868132,0.01098901098901099,0.32786885245901637,0.12786885245901639,0.2983606557377049,True,False,False,False,False
31.0,56.0,54.0,33.2,5.4,11.6,0.465,2.4,9.6,11.9,2.1,1.4,3.3,1.6,2.8,12.8,0.0,0.2,0.091,5.4,11.4,0.472,0.466,0.6580882352941176,0.723,9,0,83,220.0,1.3125,1.103448275862069,0.017241379310344827,0.358433734939759,0.14156626506024092,0.34939759036144574,True,False,False,False,False
32.0,70.0,70.0,33.8,4.5,9.4,0.473,2.3,9.3,11.7,3.2,1.2,3.3,1.7,2.6,11.2,0.0,0.0,0.0,4.5,9.4,0.475,0.473,0.6633333333333332,0.712,10,0,83,220.0,1.8823529411764708,1.1914893617021276,0.0,0.34615384615384615,0.13313609467455623,0.2781065088757397,True,False,False,False,False
33.0,79.0,79.0,34.9,3.6,8.0,0.45,2.9,10.2,13.1,3.3,1.1,3.6,1.5,2.7,9.1,0.1,0.3,0.3,3.5,7.8,0.455,0.455,0.6686746987951808,0.729,11,0,83,220.0,2.1999999999999997,1.1375,0.0375,0.3753581661891118,0.1346704871060172,0.22922636103151864,True,False,False,False,False
34.0,62.0,55.0,31.0,4.1,8.0,0.512,2.6,8.5,11.1,2.0,0.8,2.1,1.5,2.1,10.3,0.0,0.1,0.25,4.1,7.9,0.514,0.513,0.6703910614525139,0.708,12,0,83,220.0,1.3333333333333333,1.2875,0.0125,0.35806451612903223,0.09354838709677421,0.25806451612903225,True,False,False,False,False
35.0,74.0,74.0,31.3,3.2,6.8,0.475,3.4,8.4,11.8,2.5,1.3,2.0,1.2,2.2,7.5,0.0,0.1,0.286,3.2,6.7,0.478,0.477,0.6744186046511628,0.725,13,0,83,220.0,2.0833333333333335,1.1029411764705883,0.014705882352941178,0.3769968051118211,0.10543130990415335,0.21725239616613418,False,True,False,False,False
